26.30773	118.29596	30430
30.89707	113.90521	14641
40.56331	124.20086	11759.02
25.95396	117.92431	11112.45
23.36639	103.15333	9143.62
40.72124	123.65214	8551.88
25.08995	117.01184	8499.67
41.7717	123.33706	8442
26.23476	118.25287	7542.4
23.36139	103.1625	7022.33
40.74219	123.67188	6747.12
23.29667	103.20806	6634.25
22.74199	109.87288	5934.2
26.39433	99.39862	4707.99
23.33778	103.12972	4643.72
40.5	123.58333	4620
24.7	108.03333	4382
28.00122	98.63368	4030.12
40.73555	123.62184	3560
40.73555	123.62184	3560
27.64048	113.87058	3307.53
23.32861	103.13639	3284.34
26.43346	99.41192	3271
32.16079	118.96231	3128.87
26.13571	117.7318	3046.84
23.33	103.135	2693.27
24.60939	113.67202	2634.8
26.31311	117.37441	2631.56
32.15643	118.95613	2090.95
23.34417	103.13278	2072.28
25.75537	116.74578	1696.98
26.27987	117.636	1587
26.96125	104.24844	1579.83
36.49418	104.28527	1567.49
31.19959	121.50496	1269
26.27926	117.63531	1219.72
25.63781	100.25965	1190
40.58313	120.05592	1104.8
24.75431	108.03639	1102.76
24.82389	107.57694	1085
24.05148	108.07169	1082.24
29.71667	119.98315	1072.25
23.63823	116.83861	1055.2
31.19489	121.50719	1023.8
31.20223	121.48985	976
26.47849	104.69077	948.27
30.88325	117.8253	940.04
24.59478	113.6706	837.99
31.21856	121.55016	834
27.03222	104.59111	828
25.82709	113.03812	769.4
24.01558	115.48458	761.02
28.86667	113.06667	758.78
31.21985	121.49346	752
23.95174	115.54076	745.13
24.08657	115.45094	736.69
38.49821	102.19652	734.5
34.55068	110.24348	713.36
36.53274	104.22454	709.41
31.23629	121.518	697
30.90369	117.79676	680.23
34.93464	112.94941	660
29.37739	102.64678	657.82
26.97226	104.81074	655
32.15778	118.96858	637.15
27.10009	104.68627	632
24.59484	113.67064	618.74
34.94955	113.15025	607.5
27.13095	104.73193	580.8
36.54991	104.22342	574.31
33.77458	106.08083	562.9
33.74313	106.10961	562.9
24.83473	108.25035	560
28.74802	104.86063	557.11
26.68895	99.52771	545.86
35.03692	113.09564	535
40.58469	120.05618	534.1
22.6476	110.16089	517.31
27.96667	112.85	500.34
22.62403	110.15729	491.1
33.74468	106.10517	490
24.826	107.57879	475.59
28.0944	121.16829	474.67
24.82164	108.25874	470
22.5858	110.14203	469.48
23.32011	116.35426	462
22.73692	110.28615	461.45
23.24639	104.46192	458.24
22.64713	110.15475	455.58
27.13065	104.72506	429
33.70092	106.19859	427
30.92837	114.15257	424.31
31.29029	121.63708	402.93
22.14981	109.55677	399.39
31.02563	114.10409	394
24.9512	108.23099	393
24.56461	110.42559	388
26.42869	105.62246	387.7
34.93711	113.04091	387.5
32.12816	108.04872	385.47
22.59614	110.14871	384.57
30.92491	117.76384	381.47
26.43369	99.41192	376.72
24.78892	108.22489	368
38.79136	110.39465	357.47
23.08479	113.14229	355.16
37.43561	106.0616	352.4
36.07	120.405	350
36.08	120.373	350
25.49566	118.2479	341
26.70805	104.66502	337
30.9411	117.81596	331.91
36.5455	104.13999	331.21
24.83473	108.25035	325
30.90778	117.78484	314.32
41.77746	110.02375	313.8
30.93553	117.75925	306.09
34.9352	113.08717	304.7
30.94496	117.75356	302
34.96616	113.17223	297.5
29.07418	102.34156	293.25
24.19812	109.43677	289.04
24.92995	118.64203	280.8
30.96618	117.74733	278.03
25.54988	118.2509	278
37.33194	117.15222	275.06
34.9843	112.99602	274.5
30.95557	117.75127	272.96
22.76605	99.42744	272
26.21521	101.94898	271.72
34.95237	113.13214	267.5
34.95237	113.13214	267.5
22.90274	113.84092	265.43
40.80725	120.55709	263.97
36.16611	117.15306	253
35.00293	113.11069	251.3
28.50928	121.41589	248.95
30.0988	114.97996	245.64
31.44272	121.40145	242.24
33.95561	106.81233	241.08
36.35222	116.92083	240.19
39.82796	118.55482	240
25.59091	114.52739	239.5
31.2809	121.48363	232.97
29.01407	117.73279	229
26.79833	104.39336	228.39
31.20296	121.49552	224.7
24.9512	108.23099	222
25.04704	108.24515	222
26.0557	119.31544	222
24.20376	109.43815	220.54
25.99014	117.38024	219
27.12851	104.83874	216.77
30.96142	113.9222	216.54
26.05925	119.32583	209.1
27.83908	113.17484	208.5
42.03425	124.52998	207
27.86306	112.90679	201.16
24.55	110.38333	198.95
45.87491	127.83716	193.72
45.94139	128.05365	193.72
31.24099	121.49187	191.91
23.95	109.3	191.5
30.89795	117.80879	190.37
23.17066	113.26314	187.01
30.94375	114.06069	186.34
24.56461	110.42559	186.08
42.05235	127.78737	186
41.63472	123.07639	179.27
24.32989	109.40695	178.78
24.61245	110.4373	178.78
40.75	120.85	178.1
40.75	120.85	178.1
45.76115	126.61125	176.11
46.53773	125.19021	176.11
27.06065	104.67803	173.8
24.19875	109.43677	172.72
26.0776	119.17049	171.88
26.0776	119.17049	171.88
22.91286	104.52176	169.33
31.28706	104.46933	165.6
31.07087	113.94306	164.55
34.91662	113.00297	163.8
30.80732	113.9446	163.58
46.02248	128.28332	159.55
23.4	108.33333	158.44
26.06534	119.17633	157.19
26.06072	119.18448	157.19
25.99724	119.41296	156.23
22.90306	104.52525	155.8
24.94925	118.67139	155.7
31.33253	121.657	155.44
30.85913	113.97937	155.43
26.60081	112.59191	154.75
25.46126	114.33882	151.9
30.97577	113.99301	151.86
30.78933	114.02082	151.85
25.97734	119.22388	150.58
31.15736	104.06326	150.08
25.3994	114.3625	149.7
30.91918	117.77522	149.63
30.04592	101.96271	149.3
25.99304	119.36907	149.26
34.81719	114.32648	148.67
25.93196	119.38678	148.47
25.93157	119.3873	148.44
26.01066	119.35425	148.08
28.49645	121.4025	147.3
26.01853	119.45275	147.11
25.99377	119.36876	147.11
25.98351	119.34902	147.1
26.39187	119.54971	147.1
26.05894	119.3745	146.95
26.0776	119.17032	146.8
26.07714	119.27296	145.4
22.81669	113.67286	144.9
25.80414	118.92673	142.73
26.06326	119.21229	142.73
25.99892	119.29691	142.68
25.99896	119.29693	142.68
45.7818	126.65639	142.36
42.02966	124.52929	142
18.63161	109.11444	141.27
26.08431	119.19238	140.18
25.19127	116.41308	139.92
36.9519	117.17709	139.25
43.82066	126.55385	139
28.26251	112.96157	138.9
28.49132	121.43904	138.46
25.44994	118.2957	138
23.60513	113.07737	137.53
25.9989	119.2971	137
24.94719	118.66637	136.9
26.0611	119.27502	136.71
45.69863	126.6242	136.45
26.12932	119.31185	135.98
25.98922	119.41785	135.76
25.98922	119.41785	135.76
26.03616	119.29712	135.52
26.09286	119.33194	134.87
27.88498	107.83157	134.2
28.55211	108.1615	134.18
39.03092	117.00398	133.71
22.53793	114.05103	133.34
26.03614	119.29704	132.44
26.0365	119.29731	132.44
27.09825	104.46192	132
25.80383	118.92682	131.98
25.80383	118.92682	131.98
28.49374	121.42531	130.5
26.06534	119.17633	130.01
26.04306	119.37588	130.01
26.07328	119.35271	130.01
28.18529	107.67982	128.1
29.93333	119.95	127.5
26.15089	119.30002	127.32
26.15089	119.30002	127.32
27.97144	107.82951	127.3
25.0234	118.37725	127
26.00087	119.46477	126.9
26.00087	119.46477	126.9
28.4788	121.42671	126.35
26.14286	119.30579	125.8
26.14273	119.30568	125.8
45.76459	126.6157	125.38
23.0235	113.12063	125.14
18.85301	109.307	125.11
25.97718	119.22371	124.77
