26.43346	99.41192	578
41.63472	123.07639	360.9
28.62069	109.5019	326
34.41029	116.03	307
25.95396	117.92431	253.72
26.23476	118.25287	243.2
34.22997	116.09253	213
34.15692	116.20943	207
34.21663	116.06232	206
26.30773	118.29596	202.8
23.4	108.33333	163.91
31.8379	117.22117	127.4
26.39433	99.39862	122.78
27.64048	113.87058	112.3
24.32989	109.40695	104.54
24.61245	110.4373	104.54
27.82724	109.40828	98.4
41.7717	123.33706	89.8
24.7	108.03333	87
32.63128	110.79702	83.65
36.54991	104.22342	82.4
23.36639	103.15333	70.51
27.88322	113.09568	68.2
26.73687	99.15392	68.2
23.32011	116.35426	65.6
35.34279	113.88857	65.31
23.36139	103.1625	63.5
23.29667	103.20806	60.65
35.32437	113.84231	54.05
28.00122	98.63368	53.87
25.59091	114.52739	52.95
23.33	103.135	51.84
40.73997	123.61399	51.4
40.73555	123.62184	51.4
24.82389	107.57694	50.4
36.19	120.5	50
24.19812	109.43677	46.5
46.76997	131.50552	46.4
26.06667	99.73333	45.02
25.32828	114.18356	39.6
40.56331	124.20086	39.52
23.33778	103.12972	38.45
27.89485	113.09136	38.1
33.95561	106.81233	37.85
24.20376	109.43815	36.62
30.96618	117.74733	34.47
28.52361	109.35643	34
25.08995	117.01184	32.78
36.49418	104.28527	32.69
24.19875	109.43677	31.42
26.68895	99.52771	31.27
24.60939	113.67202	30.5
26.43369	99.41192	30.35
28.26251	112.96157	29.68
23.95	109.3	29.59
23.95	109.3	29.49
25.75537	116.74578	28.86
36.53274	104.22454	28.34
27.99198	109.57827	27.7
25.88788	110.95701	27.48
30.4558	91.6938	26.85
26.13571	117.7318	24.92
23.34417	103.13278	24.23
31.19959	121.50496	24
25.77222	112.74624	23.93
26.96125	104.24844	22.82
23.32861	103.13639	22.75
41.63472	123.07639	22.52
40.72124	123.65214	22.04
40.74219	123.67188	20.44
23.24639	104.46192	18.79
40.58313	120.05592	17.7
32.16079	118.96231	17.56
26.31311	117.37441	17.25
30.92056	117.82552	14.53
31.20223	121.48985	14
36.53423	104.21416	13.86
42.02966	124.52929	13.1
29.41261	109.92627	13
31.23629	121.518	13
40.58469	120.05618	12.9
22.91286	104.52176	12.86
30.90778	117.78484	12.69
28.21188	112.91308	12.59
34.45071	107.12931	12.53
27.88318	113.0797	12.43
27.03222	104.59111	12.4
26.57625	112.59861	11.7
30.24261	108.77303	11
23.19339	113.06147	10.93
29.37739	102.64678	10.92
30.90369	117.79676	10.27
26.47849	104.69077	10.06
24.9512	108.23099	9.93
25.04704	108.24515	9.93
36.5455	104.13999	9.57
26.30211	112.38386	9.53
30.92491	117.76384	9.47
26.60081	112.59191	9.41
30.9411	117.81596	9.24
30.88325	117.8253	9.13
26.70805	104.66502	9.05
33.74313	106.10961	9.01
27.86306	112.90679	8.99
32.15643	118.95613	8.39
36.54426	104.19819	8.05
39.22162	117.13328	7.9
27.10009	104.68627	7.7
30.91918	117.77522	7.66
30.94496	117.75356	7.55
22.90306	104.52525	7.49
23.10137	108.30132	7.47
25.46126	114.33882	7.3
27.88307	113.09583	7.29
27.55698	113.0639	7.19
30.95557	117.75127	7.08
26.56757	112.57028	6.93
36.61381	104.72527	6.92
27.12324	104.72948	6.9
25.78351	113.1684	6.89
24.83473	108.25035	6.78
35.2822	113.34578	6.78
25.72422	112.71765	6.53
26.45398	99.41886	6.42
43.90086	87.5679	6.4
24.56461	110.42559	6.11
39.08637	117.31593	6.07
27.29476	120.15676	6.06
25.78196	113.16806	6.04
24.9512	108.23099	5.98
43.847	87.567	5.9
27.13095	104.73193	5.7
28.50928	121.41589	5.64
37.33194	117.15222	5.51
42.05235	127.78737	5.5
34.30261	108.48978	5.5
24.92995	118.64203	5.42
27.84712	112.73738	5.34
27.71636	111.42725	5.21
25.3994	114.3625	5.2
43.82796	87.59777	5.15
27.84636	112.9469	5.1
25.78227	113.16874	5.06
26.79833	104.39336	5.02
30.93553	117.75925	5.01
23.19907	106.35379	5.01
36.5026	104.26016	4.92
33.92513	106.52028	4.92
27.06065	104.67803	4.9
39.2649	117.33848	4.89
44.01689	87.45829	4.82
36.16611	117.15306	4.81
36.50222	117.15417	4.81
36.58278	116.98639	4.72
27.13065	104.72506	4.7
28.46839	121.37744	4.68
24.59478	113.6706	4.58
28.95	112.85	4.58
29.36667	112.83333	4.58
36.71861	117.09444	4.53
25.71022	112.70217	4.52
43.82066	126.55385	4.5
39.03092	117.00398	4.5
40.75	120.85	4.49
25.9315	111.06932	4.48
28.27294	112.91982	4.4
28.33823	117.23697	4.36
43.88261	87.56679	4.35
24.55	110.38333	4.32
28.90781	116.43099	4.32
36.67806	117.02025	4.25
34.37405	117.15466	4.23
25.82709	113.03812	4.22
28.66649	109.4756	4.16
36.50222	117.15417	4.13
24.51589	117.71565	4.11
25.88333	110.93333	4.11
25.95897	111.04514	4.11
28.80778	112.4	4.11
28.80778	112.41667	4.11
27.09825	104.46192	4.1
27.23387	104.59729	4.1
39.31358	106.77259	4.06
24.83473	108.25035	4.05
28.49645	121.4025	4.05
36.35222	116.92083	4.04
28.54261	109.38717	4.01
26.97226	104.81074	4
22.42119	113.72182	3.98
36.70889	117.165	3.95
24.52026	117.71359	3.92
26.7968	119.99378	3.92
39.38526	117.04518	3.9
26.65283	107.79286	3.87
30.0988	114.97996	3.87
27.32481	120.3249	3.83
28.48529	109.4015	3.83
43.87866	87.53104	3.8
29.98468	103.01252	3.74
26.04506	119.37876	3.71
32.15778	118.96858	3.66
24.94925	118.67139	3.65
25.72769	112.69319	3.63
27.67861	111.46306	3.63
35.41469	114.42167	3.62
28.49947	109.28151	3.56
24.42715	117.90585	3.54
40.80725	120.55709	3.52
25.67015	116.43009	3.51
43.80847	87.57056	3.5
27.12851	104.83874	3.47
30.08113	114.93757	3.47
24.52526	117.64973	3.46
38.50875	102.22116	3.45
43.80455	87.59897	3.45
38.47456	102.19858	3.44
28.95	112.53333	3.42
29.11667	112.51667	3.42
26.93248	104.66733	3.4
28.6231	109.47286	3.39
36.76333	117.02972	3.35
29.02675	116.49754	3.34
28.38642	106.80641	3.29
41.06486	123.06777	3.26
28.86667	112.46667	3.23
28.88333	112.48333	3.23
40.6557	109.84009	3.22
45.75842	126.7087	3.21
28.91667	112.31667	3.17
28.92111	112.32611	3.17
34.30743	117.13515	3.17
28.02736	112.98433	3.16
34.7861	114.42052	3.14
32.2	118.27861	3.12
24.52799	117.89977	3.12
43.50001	87.8944	3.12
45.71002	126.59261	3.12
28.78333	112.41667	3.12
28.8	112.43333	3.12
32.12816	108.04872	3.12
27.08847	104.89461	3.1
27.1447	104.34499	3.1
35.02441	114.424	3.1
39.19693	117.33373	3.1
38.93912	117.35712	3.1
22.90274	113.84092	3.09
34.30261	117.18281	3.09
36.95394	102.47505	3.09
28.83223	112.37902	3.05
43.85857	87.56444	3.05
25.78351	113.17012	3.04
36.64861	116.08525	3.03
27.15692	104.89118	3
43.83035	87.59058	3
30.89795	117.80879	2.98
26.00596	106.38884	2.98
28.86667	112.45	2.96
28.49374	121.42531	2.96
38.43988	102.23283	2.93
31.255	118.30111	2.92
28.49132	121.43904	2.91
27.18899	104.72818	2.9
28.37917	109.31103	2.89
31.25389	118.30194	2.88
45.78406	126.66836	2.88
31.19489	121.50719	2.88
45.74573	126.6033	2.87
45.76847	126.73077	2.87
25.5408	118.7934	2.85
43.81149	87.62215	2.85
23.87297	106.60029	2.83
26.03333	110.58333	2.81
45.7956	126.66231	2.81
34.2992	117.18625	2.8
41.77195	123.29402	2.8
39.03653	117.15533	2.79
31.27855	121.54131	2.75
45.79003	126.62253	2.74
36.76222	117.03278	2.73
31.28706	104.46933	2.71
43.79164	87.62648	2.7
28.33037	109.30168	2.68
30.04592	101.96271	2.68
45.73494	126.69003	2.67
34.25835	117.19037	2.67
45.73938	126.64796	2.64
45.83236	126.72377	2.64
28.38491	121.36261	2.64
28.41564	109.36305	2.6
45.68566	126.61784	2.59
45.74405	126.60811	2.58
45.80415	126.70699	2.57
26.46965	99.15589	2.57
22.913	106.7145	2.56
29.14002	113.11359	2.54
25.19127	116.41308	2.53
23.945	109.26949	2.52
30.00421	114.83047	2.51
32.31267	118.31784	2.49
29.28251	116.00115	2.48
33.46328	114.42344	2.46
24.59484	113.67064	2.45
35.30621	113.84823	2.43
30.96658	117.73202	2.42
28.95	112.51667	2.42
29.07418	102.34156	2.41
38.63712	102.27257	2.4
41.8266	123.43256	2.4
39.77477	98.28908	2.39
28.48589	121.44213	2.35
